Column1,id,cmt,giá,dịch_vụ,an_toàn,chất_lượng,ship,other,chính_hãng
384,17282,hàng y_như hình chất_lượng oke,0,0,0,1,0,0,1
385,17281,"giá rẻ , bé m",1,0,0,0,0,0,0
387,17279,"sữa vị chuối , shop ship vị mâm_xôi . nhắn shop không phản_hồi . không uống vị . shop đổi vị không thông_báo",0,-1,0,0,0,0,0
388,17278,giao hàng hơi chậm xíu bù_lại mẫu hạn ủng_hộ lâu_dài,0,0,1,1,-1,0,0
389,17277,"đóng_gói cẩn_thận , giao hàng mua shop , sữa uống hợp",0,0,0,1,1,0,0
390,17276,"sữa ngon béo phẩm đúng giá , giá rẻ . mua mấy ủng_hộ shop",1,0,0,1,0,0,0
391,17275,sữa tốt . bé sữa 1 . date sữa .,0,0,1,1,0,0,0
392,17274,"sữa chuẩn , đóng_gói cực cẩn_thận . shop phục_vụ tốt , mua nha",0,1,0,1,1,0,1
394,17272,"shop giao hàng : d đóng_gói cẩn_thận , hạn yên_tâm",0,0,1,0,1,0,0
395,17271,"bé uống hợp , ngủ xuyên đêm không thức_giấc , sh đóng hàng cẩn_thận",0,0,0,0,1,0,0
396,17270,đóng_gói sữa tốt . phát . shop 5 . hi_vọng bé uống hợp sữa ủng_hộ shop dài_dài 🥰,0,1,0,0,1,1,0
399,17267,"shop giao hàng , đóng_gói không kĩ , vỏ hộp giấy mỏng móp hộp . hàng oki . m check mã_vạch",0,-1,0,1,-1,0,1
401,17265,"chất_lượng sản_phẩm tuyệt_vời , đóng_gói đẹp ủng_hộ shop dài_dài",0,0,0,1,1,0,0
406,17260,thử bé không hiệu_quả không,0,0,0,0,0,1,0
407,17259,đầu mua hàng shop ưng . giao hàng . shop gói hàng cẩn_thận bọc xốp . ủng_hộ shop dài_dài,0,1,0,0,1,0,0
408,17258,hàng đúng chuẩn ủng_hộ shop dài_dài giá_cả rẻ thị_trường .,1,1,0,0,0,0,1
410,17256,giao hàng đủ số_lượng sản_phẩm như hình đóng_gói cẩn_thận chất_lượng,0,1,0,1,1,0,1
412,17254,mua 2,0,0,0,0,0,1,0
415,17251,đóng_gói cẩn_thận . giao đúng đủ hàng . giao hàng .,0,1,0,0,1,0,0
416,17250,chất_lượng sản_phẩm tốt . giao hàng vui_tính . shop_tv nhiệt_tình,0,1,0,1,1,0,0
418,17248,"chất_lượng tốt , giao hàng nhanh_trừ đủ , shop nhiệt_tình , dễ_thương ❤ ️ ❤ ️ ❤ ️",0,1,0,1,1,0,0
419,17247,"sữa uống chẳng uống mới_đầu pha loãng pha đúng công_thức ( 35ml / muỗng gạt ) . toàn ép uống 3 cử 🤦 🏻 ‍ ♀ ️ vẻ sữa tốt uống mọc , r bớt táo_bón . uống tốt !",0,0,0,1,0,0,0
420,17246,sản_phẩm tốt bỉm mỏng thấm hút oke mua . ủng_hộ,0,0,0,1,0,0,0
421,17245,hàng xịn sò . mua cu . chất_lượng ổn giao hàng,0,0,0,1,1,0,0
422,17244,giá gian giao hàng gói kỹ_càng bọc xốp,1,1,0,1,1,0,0
423,17243,"một hộp móp , không vui",0,0,0,0,-1,0,0
424,17242,shop giao hàng chậm . có_lẽ đợt 12 12 giao chậm . chất_lượng oke,0,0,0,1,-1,0,0
426,17240,mua chẳng nhận_xét . tóm oke nha . ủng_hộ,0,0,0,1,0,0,0
427,17239,"sữa thơm hơi nhạt không mua pha milo úc , hạn chuẩn . shop tận_tình , giao hàng đóng_gói ổn , mong chiều cân shop , sữa uống vòng ?",0,1,1,0,1,0,0
428,17238,"sản_phẩm_chất_lượng tốt giá rẻ mua 2 mua nha . . ? . , , .",1,0,0,1,0,0,0
429,17237,"đóng_gói hàng cẩn_thận , giá tốt thị_trường . chất_lượng chưa thử ban_đầu hài_lòng",1,0,0,0,1,0,0
430,17236,shop chú_ý đóng_gói hàng không nhầm hàng ý_muốn,0,-1,0,0,-1,0,0
431,17235,"sữa chuẩn , shop giá rẻ giao hanvd 👍 🏻",1,0,0,0,1,0,1
432,17234,giao hàng đặt_hàng 6h tối đóng_gói gửi nowship .,0,0,0,0,1,0,0
434,17232,bọc hàng kỹ . cẩn_thận,0,0,0,0,1,0,0
438,17228,shop đóng hàng cẩn hài ủng_hộ shop,0,0,0,1,1,0,0
439,17227,giao hàng không_tưởng shop chý theo_dõi đơn hàng hối_thúc giao hàng hà_nội 8 giao khách_hàng nản vô_cùng shop,0,0,0,0,-1,0,0
440,17226,hàng . ship . hàng hãng ủng_hộ shop dài_dài lười chụp hình đại 1 hình . hình_hộp sữa,0,0,0,0,1,0,1
441,17225,bé review 1 tgian,0,0,0,0,0,1,0
442,17224,hàng rùi . shop đóng_gói cẩn_thận . date oke .,0,0,1,0,1,0,0
443,17223,"shop giao hàng . hộp nan chỗ thìa vệ_sinh , giá tốt , ủng_hộ",1,0,1,0,1,0,0
444,17222,hàng móp,0,0,0,0,-1,0,0
445,17221,giao hàng . hơi móp tí không .,0,0,0,0,1,0,0
448,17218,sữa ngon bé ủng_hộ,0,0,0,1,0,0,0
449,17217,"sản_phẩm như miêu_tả , shop bọc cẩn_thận , không móp méo . chất_lượng chưa chưa . mua thử 1 hộp , ổn tiếp .",0,0,0,0,1,0,1
450,17216,"sản_phẩm y_hệt như hình web , đóng_gói đẹp , sản_phẩm tiền",1,0,0,1,1,0,1
451,17215,"mua , hàng chuẩn giao hàng , gói hàng cẩn_thận hôm hôm . tặng xúc",0,0,0,0,1,0,1
452,17214,"giao hàng siêu , gói siêu siêu kĩ , hạn , giao hàng nhiệt_tình",0,1,1,1,1,0,0
453,17213,"hàng , 1 hộp móp nhẹ không gói hàng cẩn hạn , mua 2 hài_lòng",0,1,1,1,1,0,0
454,17212,"sản_phẩm tốt , tiện_dụng , chất_lượng ổn , đóng_gói , giao hàng",0,1,0,1,1,0,0
456,17210,giao hàng . sữa chuẩn,0,0,0,1,1,0,1
457,17209,"giao hàng , dóng gói cẩn_thận",0,0,0,0,1,0,0
458,17208,"mua đầu , hy_vọng shop chương_trình khách_hàng thân_thiết",0,0,0,0,0,1,0
459,17207,"hàng hãng , hạn , giao hàng chậm cận tết . ủng_hộ",0,0,1,0,-1,0,1
460,17206,"mua 2 , shop giao hàng . chất_lượng tốt . date hộ dài_dài .",0,1,1,1,1,0,0
462,17204,"shop giao hàng nowship , hạn , phục_vụ khách_hàng tốt , ủng_hộ tiếp !",0,1,1,1,1,0,0
463,17203,"giao , đóng_gói cẩn_thận . đặt_hàng shop 2 toàn nhầm vị , buồn 😂",0,-1,0,0,1,0,0
465,17201,"giao hàng , hạn , đóng_gói cẩn_thận chất_lượng sản_phẩm tốt",0,1,1,1,1,0,0
466,17200,mua hộ không chất_lượng . shop giao hàng nhanh_chóng .,0,0,0,0,1,0,0
468,17198,"giao hàng chậm , bọc gói cẩn_thận , hạn , giao đúng loại hàng",0,0,1,0,-1,0,1
469,17197,"hàng chất_lượng giá rẻ , giao hàng , ship nhiệt_tình",1,0,0,1,1,0,0
471,17195,giao hàng,0,0,0,0,1,0,0
472,17194,"sữa hạn ( 8 ) không báo khách_hàng , shop hãm",0,-1,-1,0,0,0,0
473,17193,đóng_gói sản_phẩm giao hàng đúng ship hàng,0,1,0,0,1,0,0
475,17191,chưa dị_ứng loại nổi nốt,0,0,-1,0,0,0,0
476,17190,lon móp méo,0,0,0,0,-1,0,0
477,17189,"giao hàng , tư_vấn nhiệt_tình , đóng hói sản_phẩm cẩn_thận , áo đẹp",0,1,0,0,1,0,0
478,17188,hàng . giao hàng bình_thường đúng hàng . hàng hàng hàng hàng hàng hàng,0,0,0,0,1,0,0
479,17187,giao hàng sản_phẩm đóng_gói đẹp,0,0,0,0,1,0,0
481,17185,"2 mua sản_phẩm shop , sữa chuẩn . uống hộp dấu_hiệu cân",0,0,0,1,0,0,1
484,17182,"đầu mua sữa shoppe lo lắm , đọc tích_cực liều mua thử . hàng check liền mã_vạch , yên_tâm chút_đỉnh . shop đóng_gói cẩn_thận , không méo hộp xíu . bé ổn khách_hàng trung_thành shop . ❤ ️",0,0,0,0,1,0,1
486,17180,"đóng_gói cẩn_thận lót xốp chống va_đập . hàng tem đầy_đủ , check mã okey . mua giá sale 459k . tặng shop 5 * . hy_vọng mua chất_lượng tốt .",1,0,0,0,1,0,1
487,17179,"giao hàng cực bỉm chuẩn mặc mỏng nhẹ , mềm ủng_hộ tiếp",0,0,0,1,1,0,1
488,17178,mua shop 10 hàng không chê,0,0,0,1,0,0,0
489,17177,giá_cả không rẻ đóng_gói giao hàng hàng đủ tem,1,0,0,0,1,0,1
490,17176,"shop gửi hàng , đóng_gói cẩn_thận , oke ủng_hộ shop .",0,0,0,0,1,0,0
491,17175,"shop đóng_gói cẩn_thận , giao hàng . ủng_hộ shop lâu_dài",0,0,0,0,1,0,0
492,17174,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giao hàng nhanh_chóng,0,0,0,1,1,0,0
493,17173,"mua shop thường_xuyên , chất_lượng chuẩn , đóng_gói cẩn_thận",0,1,0,1,1,0,0
494,17172,"giao hàng , bỉm mỏng , không mềm như mua , không quà tặng kèm . chất_lượng không tốt lắm .",0,-1,0,-1,1,0,0
495,17171,"bé loại , mua tiếp !",0,0,0,0,0,1,0
496,17170,"bọc hàng tương_đối , đầu mua oke ủng_hộ",0,0,0,0,1,0,0
498,17168,giao hàng rẻ chất_lượng hàng rẻ chất_lượng hàng rẻ chất_lượng hàng rẻ chất_lượng shop,1,0,0,0,1,0,0
500,17166,"shop đóng_gói siêu cẩn_thận , chống sốc vòng . hộp không móp méo , hạn",0,0,1,0,1,0,0
501,17165,hàng giao đóng hàng cẩn_thận chất_lượng sản_phẩm tuyệt_vời shop tư_vấn nhiệt_tình chu_đáo vui_vẻ shop phục_vụ tốt,0,1,0,1,1,0,0
503,17163,săn flash sale giá siêu rẻ . chất_lượng tốt shop phục_vụ nhiệt hàng,1,1,0,1,1,0,0
504,17162,giao hàng giá rẻ chất_lượng .,1,0,0,1,1,0,0
505,17948,"giao hàng , đóng_gói cẩn_thận , sữa nguyên tem , nhãn , hạn",0,0,1,0,1,0,1
508,17945,"giao hàng , gói hàng cẩn_thận . check mã ok . shop 5",0,0,0,0,1,0,1
509,17944,"shop giao hàng giá rẻ , mua ủng_hộ shop lâu_dài , mua 3 hộp dần",1,0,0,0,1,0,0
510,17943,hàng hãng . date . giao hàng . ủng_hộ shop .,0,0,1,0,1,0,1
511,17942,chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm đẹp,0,0,0,1,1,0,0
512,17941,"shope expres giao hàng gói chưa tốt , cấn móp hộp",0,0,0,0,-1,0,0
513,17940,shop giao sữa không đúng như ảnh mẫu màu tím,0,0,0,0,0,0,-1
514,17939,hàng hãng . 5 shop .,0,0,0,0,0,0,1
515,17938,"mua mấy loại hộp sữa sền_sệt hộp bình_thường , không sữa",0,0,0,-1,0,0,0
516,17937,chất_lượng sản_phẩm tuyệt_vời giao hàng shop uy,0,0,0,1,1,0,0
517,17936,"sản_phẩm tốt , giao hàng , đóng_gói kĩ_càng",0,0,0,1,1,0,0
519,17934,chất_lượng sản_phẩm tuyệt_vời . hài_lòng dịch_vụ shopee !,0,1,0,1,0,0,0
521,17932,"giao hàng hơi chậm , sản_phẩm tốt , giá rẻ thị_trường , ủng_hộ shop dài_dài",1,0,0,1,-1,0,0
522,17931,"shop giao hàng , bọc . mua 2 . 4 hộp 1 hộp móp",0,0,0,0,1,0,0
523,17930,"giá rẻ , giao hàng ảnh tính_chất xu 😆",1,0,0,0,1,0,0
524,17929,"hàng giao , đóng_gói cẩn_thận",0,0,0,0,1,0,0
526,17927,giao hàng chất_lượng xong phản_hồi hy_vọng ổn ủng_hộ,0,0,0,0,1,0,0
527,17926,sữa uống ngon . date . shop giao hàng . hình_ảnh tính_chất xu .,0,0,1,1,1,0,0
529,17924,"5 sữa , bóc sữa mịn thơm nhẹ . tiếc hộp giấy chút bất_tiền bảo_quản .",0,0,1,1,0,1,0
532,17921,"giao hàng , đóng_gói cẩn_thận móp đáy hộp sữa",0,1,0,0,1,0,0
533,17920,giao hàng hơi,0,0,0,0,-1,0,0
535,17918,"video hình_ảnh tính_chất xu sp tốt , giao hàng , đóng_gói cẩn_thận",0,0,0,1,1,0,0
536,17917,"giao hơi một xíu , đóng_gói hết_sức cẩn_thận , tks shop",0,0,0,0,1,1,0
537,17916,"mua shop , shop nhiệt_tình , gói hàng kỹ , giao hàng , chất_lượng ổn",0,1,0,1,1,0,0
538,17915,giao hàng đóng_gói cẩn_thận hàng tem mác rõ_ràng hợp mua tiếp,0,1,0,0,1,0,1
539,17914,"rẻ tốt , bé lên_cân đều , uống mua shop típ không mua đại_lý mắc tận 420k",1,0,0,1,0,0,0
540,17913,giao hàng móp méo hàng buồn giao hàng shop 5,0,0,0,0,-1,0,0
541,17912,"đóng_gói . tem mác đầy_đủ , hướng_dẫn tiếng việt . giao hàng nhanh_chóng",0,0,0,0,1,0,1
543,17910,tư_vấn nhiệt_tình oke . hàng_oke,0,1,0,1,0,0,0
544,17909,3 giúp 😂 giao hàng chu_đáo nhắn_tin mua .,0,0,0,0,1,0,0
545,17908,giá tốt .,1,0,0,0,0,0,0
546,17907,"gói hàng đẹp shop uy_tín 5 , nhắn_tin trả_lời .",0,1,0,0,1,0,1
547,17906,shop giao hàng . phản_hồi shop chất_lượng sản_phẩm,0,0,0,0,1,0,0
548,17905,"mua 2 , hàng tem mác rõ_ràng , hướng_dẫn đầy_đủ . ủng_hộ shop . không chụp ảnh sp , đăng tạm xu .",0,0,0,0,0,0,1
549,17904,gói hàng cẩn_thận . đổi sữa hy_vọng hợp cân . k táo_bón . mong hàng chuẩn . giá rẻ .,1,0,0,0,1,0,0
551,17902,giao hàng tội mua 3 móp hộp 2 . ủng_hộ shop !,0,0,0,0,-1,0,0
552,17901,hi_vọng hàng uống lo lắm mua băn_khoăn,0,0,0,0,0,1,0
553,17900,"mua n , ủng_hộ đóng_gói kĩ , hàng nhìu đầy_đủ , uống mấy tài_khoản mua rẻ nhìu , đồ_chơi shop bé mua sữa shop lâu_dài .",1,1,0,0,1,0,0
555,17898,"giao hàng , tư_vấn nhiệt_tình . bé chưa uống hi_vọng bé , ủng_hộ shop tiếp bé hợp_tác 💖",0,1,0,0,1,0,0
557,17896,mua n,0,0,0,0,0,1,0
558,17895,"now ship giao đóng_gói đủ số_lượng , hạn",0,0,1,1,1,0,0
559,17894,"sữa tốt , giao hàng . ủng_hộ shop , rẻ tưởng hàng móp méo , đóng_gói ok",1,0,0,1,1,0,0
560,17893,"hàng chuẩn , giao hàng ủng_hộ shop lâu_dài",0,0,0,0,1,0,1
562,17891,"shop giao hàng đóng_gói cẩn_thận , đúng chủng_loại số_lượng sản_phẩm",0,0,0,0,1,0,1
564,17889,2 mua sữa shop . giá rẻ . ủng_hộ,1,0,0,0,0,0,0
566,17887,mua 2 ❤ ️ sữa tốt . tem bảo_hành . mk mua,0,0,0,1,0,0,1
567,17886,"giao hàng , shop phục_vụ tốt , đóng_gói kĩ_càng , tư_vấn khách_hàng nhiệt_tình , shop",0,1,0,0,1,0,0
569,17884,"mua , chất_lượng tốt đóng_gói , giao hàng",0,0,0,1,1,0,0
570,17883,đóng_gói sản_phẩm đẹp giao hàng,0,0,0,0,1,0,0
572,17881,sữa thơm . hộp móp 2 chỗ bé uống ủng_hộ,0,0,0,1,-1,0,0
579,17874,shop đóng_gói hàng cẩn_thận bóc mãi nhân_viên giao hàng vui_tính 10 shop,0,1,0,0,1,0,0
581,17872,shop giao hàng bé ăn thử oke ủng_hộ tiếp !,0,0,0,0,1,0,0
582,17871,bỉm size vừa_vặn bé không mùi nhựa khó_chịu ! bỉm thấm hút tốt 5,0,0,1,1,0,0,0
583,17870,chất_lượng sản_phẩm tốt,0,0,0,1,0,0,0
586,17867,"shop giao hàng , sản_phẩm đóng_gói cẩn_thận . ảnh xu",0,0,0,0,1,0,0
587,17866,"hàng_y hình , đẹp , gói hàng cẩn_thận giao hàng . ủng_hộ",0,0,0,0,1,0,1
588,17865,"giao hàng , đóng_gói cẩn_thận",0,0,0,0,1,0,0
591,17862,đóng_gói cẩn_thận giao hàng tặng kèm 1 khăn_quàng cổ . . ủng_hộ dài_dài,0,1,0,0,1,0,0
592,17861,"hàng đóng_gói cẩn_thận , giao hàng . mua tiếp . ok",0,0,0,0,1,0,0
593,17860,chưa chụp tạm ảnh . sản gói hàng kĩ thành rẻ .,1,0,0,0,1,0,0
594,17859,"mua hai hài_lòng . shop đóng_gói cẩn_thận , hộp sữa hạn tận 202 . sữa giá rẻ mua cửa_hàng chất_lượng . sữa_mát như sữa mẹ , bé uống không táo_bón hợp bé . shop mua uy_tín không bàn . mua dài_dài .",1,0,1,1,1,0,0
597,17856,"bỉm angel mua nhận_xét xu thoi . bỉm siêu mềm mịn , không dày , thấm hút tốt .",0,0,0,1,0,0,0
598,17855,sữa hãng giá cực tốt nha . mua loại tiết_kiệm lắm . mua . cám_ơn shop,1,0,0,0,0,0,1
599,17854,chưa khui không chất_lượng đúng ko ? giao hàng móp hộp .,0,0,0,0,-1,0,0
600,17853,sản_phẩm cực tốt . đóng_gói sản_phẩm . tiền,1,0,0,1,1,0,0
601,17852,mua . hàng oke . cám_ơn shop . ủng_hộ,0,0,0,1,0,0,0
603,17850,"sản_phẩm sữa hài_lòng , mua 2 , giao hàng !",0,0,0,1,1,0,0
604,17849,shop giao hàng hạn . ủng_hộ,0,0,1,0,1,0,0
605,17848,ok . ủng_hộ tiếp . 👍,0,0,0,1,0,0,0
608,17845,shop giao hàng . chất_lượng sản_phẩm tốt . hàng hạn .,0,0,1,1,1,0,0
609,17844,giao hàng không shop mal hơi lăn_tăn chất_lượng hy_vọng hàng chuẩn,0,0,0,0,1,0,0
610,17843,mua bỉm sinh bé oke clip tính_chất 20 xu,0,0,0,1,0,0,0
611,17842,shop giao hàng đóng_gói cẩn_thận . tặng quà shop nhìu . ủng_hộ shop 😊,0,1,0,0,1,0,0
613,17840,hàng mua 2 hộp nguyên trg hộp giấy gọn_gàng .,0,0,0,0,1,0,0
614,17839,chất_lượng sản_phẩm hàng gói cẩn shop 5,0,1,0,1,1,0,0
615,17838,"mua 5 hài_lòng . tem nhãn đầy_đủ , hộp nguyên_vẹn không móp méo . giao hàng , shop nhiệt_tình 💋",0,1,0,0,1,0,1
617,17836,"mua hàng shop . đóng_gói , giao hàng .",0,0,0,0,1,0,0
620,17833,shop nhiệt_tình đóng_gói . giá_thành rẻ shop,1,1,0,0,1,0,0
621,17832,shop giao nhàng gói cẩn_thận ủng_hộ shop,0,0,0,0,1,0,0
622,17831,"hộp móp chút_xíu chất_lượng hình_thức , thử oke ủng_hộ shop",0,0,0,0,-1,0,0
625,17828,shop đóng_gói siêu cẩn_thận . giao hàng . hàng vẻ chuẩn,0,0,0,0,1,0,1
626,17827,"giao hàng , đúng sản_phẩm , đóng_gói đẹp",0,0,0,0,1,0,1
627,17826,mua hàng hài_lòng sản_phẩm . giao hàng hơi không,0,0,0,0,-1,0,0
628,17825,"giao hàng , đóng_gói cẩn_thận , chất_lượng ok 👌",0,0,0,1,1,0,0
629,17824,"hình_ảnh tính_chất xu , hàng ưng_ý , ủng_hộ shop dài_dài",0,0,0,1,0,0,0
630,17823,tgian giao hàng vc shop giao chậm . m quê chưa tận_tay_cầm sữa không đóng_gói chất_lượng tnao,0,0,0,0,-1,0,0
631,17822,đóng_gói cẩn,0,0,1,0,1,0,0
632,17821,"mua lắm , chất_lượng không bàn , giao hàng dịp siêu sale shopee .",0,0,0,1,1,0,0
635,17818,"ủng_hộ shop tiếp , bỉm oke",0,0,0,1,0,0,0
637,17816,"giao hàng , đóng_gói , chất_lượng tốt , hạn .",0,0,1,1,1,0,0
638,17815,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp .,0,0,0,1,1,0,0
640,17160,"sản_phẩm tốt , hãng , đóng_gói cẩn_thận , ủng_hộ shop lâu_dài",0,0,0,1,1,0,1
641,17159,"shop hàng , vận_chuyển giao lắm , sữa oke nha .",0,1,0,1,1,0,0
643,17157,"gói hàng kỹ , hạn , mua 10.10 giá tốt . bé uống sữa hãng phát_triển chiều tốt .",1,0,1,1,1,0,0
644,17156,giao đầu mua shop không bít hàng chuẩn không mong chuẩn ủng_hộ shop,0,0,0,0,1,0,0
647,17153,"hàng hạn 2020 , sữa ủng_hộ shop",0,0,1,0,0,0,0
650,17150,giao hàng . hàng shop đóng_gói cẩn_thận . sữa thơm uống .,0,0,0,1,1,0,0
651,17149,shop đóng_gói hàng cẩn_thận sữa hộp đẹp nguyên giao hàng hàng ủng_hộ dài_dài nè 🥰,0,0,0,0,1,0,0
652,17148,giao hàng . gói hàng chèn xốp méo hộp . tem dán chống hàng giả,0,0,0,0,1,0,1
653,17147,đóng_gói kĩ_càng hạn,0,0,1,0,1,0,0
656,17144,mua . đóng_gói cẩn_thận .,0,0,0,0,1,0,0
657,17143,"mua shop , sữa check mã vỏ chày xước bọc kỹ_càng . giao hàng bọc cẩn_thận",0,-1,0,0,1,0,1
658,17142,"hài_lòng giao mua r , chất , mua",0,0,1,1,1,0,1
660,17140,"sp ok , giao hàng tạm đc , bỉm mỏng , thấm hút tốt . đêm sợ tràn , 3h bỉm",0,0,0,1,1,0,0
661,17139,"giao hàng , không móp méo , shop móp méo không . mua 2 . mg hàng , ủng_hộ tiếp . lát check mã_vạch",0,0,0,0,1,0,0
662,17138,hàng nhầm shop linh_động đặc đổi loại sữa . ửng hộ shop .,0,1,0,0,0,0,0
663,17137,"12h đêm hàng , đóng goi siêu kĩ , thùng chặn xốp , sản_phẩm lớn , 4 gói , hạn , bé uống thử tốt ủng_hộ",0,0,1,0,1,0,0
664,17136,2 mua shop . hàng đủ tem mác . chất_lượng ok . hy_vọng niềm đúng chỗ . shop đóng_gói cẩn_thận . giao hàng j & t . tks,0,0,0,1,1,0,1
666,17134,"10 . meiji đổi san nan mua lon , hợp_tác ủng_hộ shop .",0,0,0,0,0,1,0
668,17132,hàng giao date hàng đa_phần t12 hàng đảm_bảo .,0,0,1,0,1,0,0
669,17131,giao hàng nhanh_chóng . đóng_gói sản_phẩm cẩn_thận . chất_lượng tốt .,0,0,0,1,1,0,0
671,17129,mua n oke . săn sale miệt_mài . chi tặng qà,0,0,0,0,0,1,0
675,17125,hàng móp méo như hình . ko vận_chuyển shop,0,0,0,0,-1,0,0
676,17124,"sữa uống thơm , lắm . mong uống tác_dụng ahihi",0,0,0,1,0,0,0
677,17123,"shop đóng_gói cẩn_thận , giao hàng , hy_vọng bé kg",0,1,0,0,1,0,0
678,17122,đóng_gói cẩn_thận . 5 chất_lượng,0,0,0,1,1,0,0
679,17121,"shop đóng_gói cẩn_thận , mua hàng shop . không khuyến_mại sâu như . hì",0,0,0,0,1,0,0
681,17119,sữa vị socola vị vani huhuhu,0,0,0,-1,0,0,0
682,17118,đóng_gói sản_phẩm giao hàng chất_lượng sản_phẩm tuyệt_vời,0,0,0,1,1,0,0
684,17116,hộp méo,0,0,0,0,-1,0,0
686,17114,"giao hàng gói hàng cẩn_thận , chất_lượng sản_phẩm chưa chưa tốt k . hy_vọng hợp sữa . ok ! 5 * shop phát_triển ưu_đãi khách_hàng",0,0,0,0,1,0,0
688,17112,oke mua 2 sữa thơm ngon bé uống đóng_gói chu_đáo,0,0,0,1,1,0,0
689,17111,"sữa thơm lắm , màu đẹp . mua đầu ưng . chưa uống thử chưa vị_thế_nào",0,0,0,1,0,0,0
692,17108,giao hàng đóng_gói cẩn_thận hy_vọng mua nhiệt_tình,0,1,0,0,1,0,0
693,17107,"shop giao hàng lắm , khuya . sữa hạn , mua giá sale , like like . tks_shop",1,0,1,0,1,0,0
694,17106,"tin_tưởng sản_phẩm shop , tem rõ_ràng , gói cẩn_thận , ủng_hộ shop tiếp",0,0,0,0,1,0,1
695,17105,sữa pha không tan shop hàng giả shop ghi,0,0,0,-1,0,0,0
696,17104,"đầu mua shop chất_lượng tốt không một hộp móp hàng nắp xanh mẫu hạn 9 / 202 ship hàng nhanh_chóng , mua tết giá rẻ không giá_như shop .",1,0,0,1,1,0,0
697,17103,sản_phẩm ưng 👍 hàng hạn ủng_hộ shop,0,0,1,1,0,0,0
699,17101,giao hàng hn vô sg . đóng_gói kỹ . sữa may bé hợp_tác uống . ủng_hộ shop . giá tốt,1,0,0,0,1,0,0
700,17100,"shop giao nhầm 3 , đành , làm_ăn chán , rõ_ràng 4 nhầm hàng",0,-1,0,0,-1,0,0
701,17099,"sản_phẩm đẹp như hình quảng_cáo , sản_phẩm ít mùi nhựa , giao hàng cực",0,0,1,1,1,0,1
