Column1,id,cmt,giá,dịch_vụ,an_toàn,chất_lượng,ship,other,chính_hãng
321,25028,sản_phẩm tốt . giá hợp_lí . ủng_hộ shop dài_dài . shop bọc hàng kĩ chút . mua 3 hộp móp méo 3,1,0,0,1,-1,0,0
322,25027,đóng_gói cẩn đẹp kì hài_lòng,0,1,0,0,1,0,0
323,25026,tặng tả dán không shop lừa khách_hàng không hài_lòng làm_ăn shop không hài_lòng,0,-1,0,0,0,0,0
324,25025,sản_phẩm tốt kì hài_lòng,0,0,0,0,0,1,0
325,25024,tốt đóng_gói cẩn_thận - kì hài_lòng,0,0,0,1,1,0,0
326,25023,"kh trung_thành huggies bé sinh . , chất_lượng tã đợt cải_tiến tệ , không thấm hút . bé tè tràn . loại tã cũ thấm tốt . không cải_tiến cải lùi . chia_tay huggies ! thất_vọng",0,0,0,-1,0,0,0
328,25021,"bỉm mềm , tốt , bé . bỉm rộng pamper kích_thước kì hài_lòng",0,0,0,1,0,0,0
329,25020,"giao đúng hẹn , a ship giao hàng thân_thiện dễ_thương . kì hài_lòng",0,0,0,0,1,0,0
330,25019,"đọc review tốt lắm nen mua thử . tả không co chỉ_thị thay bỉm như loại . from , nen mua lơn 1 kích_thước , bè 9kg chật lắm , xé 1 tí hai hông rộng .",0,0,0,0,0,1,0
331,25018,giao hàng 😍 chất_lượng oke nha shop . kì hài_lòng,0,0,0,1,1,0,0
332,25017,tiki giao hàng đóng_gói cẩn_thận . sữa hơi bé hồi bé uống sữa meji nhật nhạt .,0,0,0,-1,1,0,0
333,25016,"giao hàng , sản_phẩm ổn kì hài_lòng",0,0,0,1,1,0,0
334,25015,"tiki giao hàng , đóng_gói cẩn_thận , giao đúng size . bỉm thoáng , thấm hút tốt . ko dị_ứng da . hài_lòng",0,0,1,1,1,0,0
335,25014,bé 11kg 73cm mặc y mẹ kì hài_lòng,0,0,0,0,0,1,0
337,25012,"tã quần pampers bình_thường mỏng nhẹ , cải_tiến thành tã dáng mỏng loại thông_thường bé mặc thoáng thoải_mái . tã không xệ như 1 loại tã , cạnh rãnh thấm hút 2 giúp thấm hút dàn đều không vón cục . giá không giao hàng , ủng_hộ pampers tiki_lòng",1,0,0,1,1,0,0
338,25011,sản_phẩm . quà tặng kèm đẹp . tiki giao hàng gọn . hài_lòng kì hài_lòng,0,1,0,1,1,0,0
339,25010,hàng . giao . bao_bì cũ như hàng . không quà khuyến_mại như ghi .,0,-1,-1,0,1,0,0
340,25009,hài_lòng . đúng sản_phẩm kì hài_lòng,0,0,0,0,0,1,0
342,25007,"bỉm mooney hãng . mua 2 bich tặng phao chậu tắm munich hãng . phao chậu tắm hơi , trẻ 8 chật . hãng cộng quà",0,1,0,0,0,0,1
343,25006,không hút lắm .,0,0,0,-1,0,0,0
344,25005,"mua hug tiki lắm , sản_phẩm , hạn , rẻ tạp_hóa lớn , hài_lòng kì hài_lòng",1,0,1,1,0,0,0
345,25004,"vẻ tã dán , thấm không tốt dán , 4,5 h ướt mông",0,0,0,-1,0,0,0
346,25003,sản_phẩm oke . hợp giá tiền kì hài_lòng,1,0,0,1,0,0,0
347,25002,tỉnh không mua shop kì hài_lòng,0,0,0,0,0,1,0
348,25001,nhân_viên giao hàng vui_vẻ tả tặng 6 miếng không fre ship như kì hài_lòng,0,1,0,0,-1,0,0
349,25000,hàng . giao hàng kì hài_lòng,0,0,0,0,1,0,0
351,24998,"giao hàng , đóng_gói cẩn_thận , phẩm như hình . kì hài_lòng",0,0,0,0,1,0,1
352,24997,"giao hàng , chuyên_nghiệp , chất_lượng tốt , giá mua tiki mã giảm_giá rẻ mua siêu_thị cửa_hàng chất_lượng",1,1,0,1,1,0,0
355,24994,"giá rẻ , sản_phẩm_chất_lượng tốt kì hài_lòng",1,0,0,1,0,0,0
356,24993,sữa thơm béo uống chưa cải_thiện cân nặng_lòng,0,0,0,1,0,0,0
357,24992,thoáng . ko tràn . tốt kì hài_lòng,0,0,0,1,0,0,0
360,24989,shop giao đúng sản_phẩm đúng yêu_cầu_kì hài_lòng,0,0,0,0,1,0,0
363,24986,"gói cẩn_thận , tốt , hàng đúng chuẩn kì hài_lòng",0,0,0,1,1,0,1
364,24985,"báo ship bận không đc , sảnh gửi ck , gửi địa_chỉ chồng đấy ck không , bảo hàng không_thể sảnh đc , rảnh e , e không địa_chỉ chồng đc , đi dọc đường bảo mai giao m , ship bảo mai không giao k . xong bảo m đơn oke không hài_lòng",0,0,0,0,-1,0,0
366,24983,"giao hàng , đóng_gói bình_thường giấy_bóng phẩm tốt như mong_đợi",0,0,0,0,1,0,0
367,24982,giao đúng mẫu kì hài_lòng,0,0,0,0,0,1,0
368,24981,"sản_phẩm đóng_gói kĩ , . giao hàng , không_thể giao hàng điện_thoại cầm kè_kè . đi chậm 5p giao hàng cáu .",0,0,1,0,1,0,0
370,24979,giao hàng . chưa không chất_lượng kì hài_lòng,0,0,0,0,1,0,0
371,24978,bao_bì tã dơ kinh_khủng . may chưa rách . hàng sản_xuất quà tặng kèm . dễ_thương . bảo_quản sản_phẩm không tốt,0,1,-1,-1,-1,0,0
372,24977,"mua hàng tiki yên_tâm , đóng_gói bỉm hộp giá rẻ shoppe , ship tận_tình chu_đáo , ủng_hộ tiếp kì hài_lòng",1,0,0,0,1,0,0
373,24976,hài_lòng . bé không hăm tã kì hài_lòng,0,0,1,0,0,0,0
374,24975,"bỉm hơi mỏng , không đủ 1 đêm bé . miếng thấm mặt mỏng , lớp mỏng_dính mông bé bé cảm_giác khó_chịu quấy khóc suốt . không như bỉm nội_địa bé . xem_xét_lại loại bỉm cũ . quảng_cáo thẻ cào không thẻ @ @ .",0,-1,0,-1,0,0,0
375,24974,đúng sữa nội_địa uy_tín . ủng_hộ .,0,0,0,1,0,0,1
378,24971,thấm hút tốt tã 1 chút không thấm đều như tã y_vậy không hài_lòng,0,0,0,-1,0,0,0
379,24970,"giao , đóng_gói ok , sản_phẩm hạn . oke kì hài_lòng",0,0,1,0,1,0,0
381,24968,tiki giao hàng . hộp sữa móp chút không ảnh_hưởng . kèm quà tặng đủ dễ_thương . thanks tiki kì hài_lòng,0,1,0,0,1,0,0
383,24966,uống 2 . không vui_vi shop không ưu_tiên khách_hàng . mua hàng hàng .,0,-1,0,0,0,0,0
384,24965,sản_phẩm tốt . giao hàng . vô_cùng hài_lòng kì hài_lòng,0,0,0,1,1,0,0
385,24964,"sản_phẩm hãng oke tiki , mẫu kì hài_lòng",0,0,0,0,0,1,0
387,24962,"tã goon friend độ mềm , mỏng , khả_năng thấm hút tốt giá hợp_lý . bé hình_thù ngộ_nghĩnh . ủng_hộ goon friend dài_dài , hihi . phẩm tốt",1,0,0,1,0,0,0
388,24961,"hàng đúng mô_tả , giao hàng , đóng_gói tốt . chất_lượng tốt . ủng_hộ shop tiki .",0,0,0,1,1,0,1
389,24960,"sp thấm hút ấn , chun mềm , organic kì hài_lòng",0,0,0,1,0,0,0
390,24959,"bỉm chất_lượng tuyệt_vời , hàng chuẩn , ủng_hộ shop dài_dài kì hài_lòng",0,0,0,1,0,0,1
391,24958,hài_lòng sản_phẩm . đóng_gói cẩn_thận bột,0,0,0,1,1,0,0
394,24955,"nhân_viên tư_vấn không đủ thuyết_phục , số_lượng đơn hàng 800k hàng khuyến_mại không công_bố . mua đơn hàng 800k không tặng nc giặt , gọi tổng_đài tiki nhân_viên bảo “ nhập mã khuyến_mại đơn không đủ 800k không hàng tặng ” tiki ghi rõ_ràng áp_dụng công_bố số_liệu rõ_ràng , như đủ top 50 đơn nhân_viên không giao hàng tặng , bảo “ ko nằm top 50 đơn ” căn_cứ xác_thực . ko làm_ăn_không mặp mờ như . khuyến_mại không rõ_ràng",0,-1,0,0,0,0,0
397,24952,"tã mềm , màu hồng xinh kì hài_lòng",0,0,0,1,0,0,0
398,24951,"sản_phẩm tốt êm mềm_mại , ủng_hộ kì hài_lòng",0,0,0,1,0,0,0
401,24948,sản_phẩm mùi xăng nồng_nặc . tiki giúp không hài_lòng,0,0,0,-1,0,0,0
402,24947,"hài_lòng , chất_lượng vải okay kì hài_lòng",0,0,0,1,0,0,0
404,24945,"giao hàng , giá rẻ kì hài_lòng",1,0,0,0,1,0,0
405,24944,đóng_gói cẩn_thận . giao hàng dự_kiến . giá tốt . hơi buồn không tặng thú kì hài_lòng,1,-1,0,0,1,0,0
406,24943,hài_lòng sản_phẩm,0,0,0,0,0,1,0
410,24939,giao quà tặng chia 2 đơn tinh ship 2,0,0,0,0,0,1,0
412,24937,"bao_bì bẩn cũ , sx chất_lượng chưa",0,0,-1,-1,0,0,0
413,24936,mẫu hàng bì kì hài_lòng,0,0,0,0,0,1,0
414,24935,hàng đạt chất_lượng tiki giao hàng dự_kiến hài_lòng kì hài_lòng,0,0,0,1,1,0,0
418,24931,"mua tả bé yêu , săn mã giảm_giá . ghê 🥰 tiki giao hàng ghê , bao_bì , hạn 2024 lận ! vote tiki bobby 5 ⭐ ️ nè",1,0,1,0,1,0,0
419,24930,"sản_phẩm thấm hút tốt , bề_mặt mềm , mịm -> chất_lượng ok quần bobby kích_thước l ( 54 miếng )",0,0,0,1,0,0,0
420,24929,hàng tốt bé 6kg2 mặc hơi chật . giao hàng nhanh_chóng tốt,0,0,0,-1,1,0,0
421,24928,tốt bé thừa cân kì hài_lòng,0,0,0,1,0,0,0
423,24926,"tiki giao bỉm . quà bỉm đầy_đủ , sách ehon đẹp , màu_sắc sinh_động . xl38",0,1,0,0,1,0,0
424,24925,"giao hàng . hạn sản_phẩm 1 . sữa vị , uống .",0,0,1,1,1,0,0
425,24924,"tiki , pamper , giới_thiệu , không tin_tưởng lắm , mùa đông , bỉm bé mặc đũng hơi , bé tè thụng , đi , nghe bỉm pamper bỉm dáng , thử , cảm_nhận bỉm , xé bịch , cầm miếng , bỉm mỏng , vạch báo tiểu , dây , đêm trải nghiệm , ngủ ngon_giấc , tháo bỉm , mông sờ khô thoáng , mịn_màng , không vết đỏ , nước_tiểu dàn đều , không trũng , mỉm cười lựa_chọn đúng . pamper trao niềm mẹ , thoải_mái bé !",0,0,0,1,0,0,0
426,24923,mua hàng . đóng_gói đẹp cẩn hàng . kì hài_lòng,0,0,0,0,1,0,0
427,24922,"hàng tốt đóng_gói ok , tikinow giao hàng kì hài_lòng",0,0,0,1,1,0,0
428,24559,giá rẻ được_lòng,1,0,0,0,0,0,0
429,24558,"tã tệ , bé loại không hăm , tã hăm , 3 gói ak không hài_lòng",0,0,-1,-1,0,0,0
430,24557,"ok , không tả không_thể so_sánh , sản_phẩm tả quần tặng kèm bịch tả , hài_lòng . nhân_viên giao hàng nhiệt_tình , thân_thiện .",0,1,0,1,0,0,0
432,24555,tiki bịch tã bao bịch tã khui dán tùm_lum nè ! bình_thường mua hàng ít tã bé đàng_hoàng chút ! khui_vậy_mà ! tiki shop đi ! không chấp_nhận ! tệ_vậy_mà bắt gửi ! bó_tay không hài_lòng,0,0,0,0,0,1,0
434,24553,không quà khuyến_mãi 1 bịch tã goo . n mini,0,-1,0,0,0,0,0
435,24552,"sp chất_lượng , giao hàng . shipper thiện . kì hài_lòng",0,0,0,1,1,0,0
437,24550,sản_phẩm như mô_tả . thử chất_lượng tốt . giao hàng dự_kiến . nhân_viên nhiệt_tình chu_đáo . ủng_hộ tiki dài_dài . cám_ơn tiki kì hài_lòng,0,1,0,1,1,0,1
441,24546,"sản_phẩm mềm , thấm hút tốt . kì hài_lòng",0,0,0,1,0,0,0
442,24545,"bỉm mỏng , nhẹ . mua . kì hài_lòng",0,0,0,1,0,0,0
443,24544,giao hàng sản_phẩm tốt chất_lượng tốt hài_lòng kì hài_lòng,0,0,0,1,1,0,0
444,24543,"tã thấm hút tốt , bé bọc đêm không thành rẻ hợp túi_tiền kì hài_lòng",1,0,0,1,0,0,0
446,24541,"hài_lòng , rẻ . kì hài_lòng",1,0,0,0,0,0,0
447,24540,"sp giá rẻ hợp túi_tiền , tã unidry",1,0,0,0,0,0,0
448,24539,"tã thấm hút tốt , bề_mặt mềm_mại , đai thun co_giãn vừa_vặn bé . bé chơi_đùa leo_trèo hiếu_động lắm chưa tràn . chất_lượng không thua_kém nhãn tã cao_cấp giá_thành hợp_lý , tã quần giá ngang_ngửa tã dán . hàng tốt , giá hợp_lý tất_nhiên ủng_hộ dài_dài . phẩm tốt , tã quần giá ngang_ngửa tã dán",1,0,0,1,0,0,0
449,24538,"hài_lòng sản tiền , kì hài_lòng",1,0,0,1,0,0,0
450,24537,tràn bờ đê ! tả không thấm tràn đều không hài_lòng,0,0,0,-1,0,0,0
451,24536,"5 * tốc_độ giao hàng hài_lòng . kiểm_tra shop soạn quà sai quảng_cáo vote 3 ( 1 giỏ - balo mẹ & bé 2 giỏ ) nói_thẳng mua sản_phẩm cơ_bản giỏ balo 2 mẹ . shop soạn hàng cẩu_thả hàng xong tuột mood hàng . hy_vọng shop cẩn_thận , bán_buôn uy_tín tin_tưởng , mua 1 . đổi đúng quà tặng như quảng_cáo",0,-1,0,0,1,0,0
453,24534,tã jo mỏng nhẹ oke form mông không đẹp xẹp_lép méo_xệch,0,0,0,-1,0,0,0
454,24533,giao hàng ! sản_phẩm đóng_gói cẩn_thận kì hài_lòng,0,0,0,0,1,0,0
455,24532,"đóng_gói , giao hàng , chất_lượng sản_phẩm đều tốt kì hài_lòng",0,0,0,1,1,0,0
457,24530,giao 9 miếng lót thất_vọng hài_lòng,0,-1,0,0,-1,0,0
458,24529,"tưởng bobby pants jumbo , tiki khuyến_mại mua 3 bịch bé . bóc sản_phẩm không bobby mua chất_lượng . hài_lòng . phẩm tốt",0,0,0,1,0,0,0
460,24527,giao hàng . cực_kỳ hài_lòng giao hàng kì hài_lòng,0,0,0,0,1,0,0
461,24526,sản_phẩm êm kì hài_lòng,0,0,0,1,0,0,0
463,24524,"quà tặng xinh , tã mềm form hơi chút . mẹ mua bé cân_nhắc kì hài_lòng",0,1,0,-1,0,0,0
464,24523,"chán . đa_số toàn mua bỉm bé chưa thất_vọng . vỏ bẩn , sờn tệ",0,0,0,-1,0,0,0
465,24522,mua hàng tiki hàng đóng_gói cẩn_thận . không bắt_buộc mua một gian_hàng miễn ship . bỉm không phân_vân . một hàng ghi quà tặng một bò chờ mãi không ?,0,-1,0,0,1,0,0
466,24521,giao hàng . quà tặng 👍 🏻 kì hài_lòng,0,1,0,0,1,0,0
468,24519,"mặc mặc không kín đùi , đái , không thấm bỉm .",0,0,0,-1,0,0,0
469,24518,hàng tốt tầm giá kì hài_lòng,1,0,0,1,0,0,0
470,24517,bé đợt hăm không . sản_phẩm đóng_gói cẩn_thận .,0,0,-1,0,1,0,0
471,24516,giao hàng hơi kì hài_lòng,0,0,0,0,-1,0,0
472,24515,sp oke kích_thước 8kg bé 7kg mặc khiết,0,0,0,1,0,0,0
474,24513,giao hàng . sản_phẩm_chất_lượng . hài_lòng . kì hài_lòng,0,0,0,1,1,0,0
475,24512,"giao hàng đỉnh , tối muộn hôm ngoại_thành . kì hài_lòng",0,0,0,0,1,0,0
477,24510,"hàng oke lắm shop , tks kì hài_lòng",0,0,0,0,0,1,0
478,24509,chất_lượng cực kém ! không hài_lòng,0,0,0,-1,0,0,0
479,24508,hài_lòng sản_phẩm . hi_vọng shop dòng sản_phẩm chất_lượng . kì hài_lòng,0,0,0,0,0,1,0
480,24507,ưng_ý . ủng_hộ tiki . hsd gói hàng đẹp kì hài_lòng,0,0,1,0,1,0,0
483,24504,"không hài_lòng . bé tè sờ bỉm như giấy nhúng năng thấm hút kém , bé ị tràn bỉm không hài_lòng",0,0,0,-1,0,0,0
485,24502,moony dòng tầm giá,0,0,0,0,0,1,0
486,24501,"sản phầm bỉm không như mong_đợi , tạm ổn",0,0,0,0,0,1,0
488,24499,tốt mua hàng giao kì hài_lòng,0,0,0,0,1,0,0
489,24498,hài_lòng tks shop ! kì hài_lòng,0,0,0,0,0,1,0
490,24497,tiki đổi kích_thước dùm ah . size nhỏ_bé không kích_thước,0,0,0,0,0,1,0
491,24496,"giao_hành max : ) bỉm , tks shop kì hài_lòng",0,0,1,0,1,0,0
493,24494,hàng đỡ lắm mông form hơi kì hài_lòng,0,0,0,0,0,1,0
496,24491,"hôm_nay , bỉm mềm_mại mịn_màng mỏng , chưa khả_năng thấm hút , loại rẻ_tiền , công_nhận tiền , mua giá ưu_đãi 6,5 k 1 bỉm chấp_nhận dc . đóng_gói , xe_hơi hàng tặng hôm r bỉm , ưng khâu vận_chuyển .",1,1,0,1,1,0,0
499,24488,"đóng_gói hàng hơi xấu hàng chuẩn , đồ_chơi khuyến_mại đẹp . : ) yks u tốt",0,0,0,0,-1,0,1
500,24487,giao hàng hơi . sp tốt . sữa uống thơm kì hài_lòng,0,0,0,1,-1,0,0
501,24486,"sản_phẩm tốt giá , rẻ đẹp kì hài_lòng",1,0,0,1,0,0,0
502,24485,"hương_vị trẻ uống , tăng_trưởng chiều hộp .",0,0,0,0,0,1,0
504,24483,"sản_phẩm_giá rẻ , thấm hút tốt , an_toàn da bé , giao hàng cực_kì , shipper siêu dễ_thương kì hài_lòng",1,0,1,1,1,0,0
505,24482,đóng_gói chán 😢 không hài_lòng,0,0,0,0,-1,0,0
506,24481,shop sản_phẩm tốt . kích_thước 80 bé 7.5 kg mặc không . đổi 3cái bé mặc 2 .,0,0,0,0,0,1,0
507,24480,"đặt_hàng hôm giao tỉnh hôm hàng , . hàng_mã ưng kì hài_lòng",0,0,1,0,1,0,0
508,24479,giao bỉm . a giao hàng cực_kì dễ_thương . bỉm khô thoáng oke kì hài_lòng,0,0,0,1,1,0,0
509,24478,"sản_phẩm hài_lòng , đặt_hàng quà voucher 50k mua tả 349k trở , hàng chưa voucher 50k",0,-1,0,1,0,0,0
511,24476,giao hàng tặng . giao hàng tặng đầu tuần tuần giao tã . kịp . tã thấm hút tốt đêm đều giá tầm trung ok . kì hài_lòng,1,1,0,1,1,0,0
512,24475,"bé thoải_mái , thấm hút tốt . quà tặng dễ_thương . kì hài_lòng",0,1,0,1,0,0,0
513,24474,"sản_phẩm_chất_lượng , tin_tưởng tiki . kì hài_lòng",0,0,0,1,0,0,0
514,24473,hàng không quà tặng kèm như thông_tin đăng ? quà tặng kèm,0,-1,0,0,0,0,0
515,24472,"xài ổn , chủ_yếu ban_ngày thay đêm merries moony : )",0,0,0,1,0,0,0
516,24471,không rách . chất_lượng sản_phẩm chưa chưa ntn,0,0,0,0,0,1,0
517,24470,"hàng chán lắm . bé tè 1 2 u_cục , nặng_trịch , cảm_giác thay liên_tục . hài_lòng",0,0,0,-1,0,0,0
518,24469,"sản_phẩm oke , giao hàng hơi chậm",0,0,0,1,-1,0,0
519,24468,lưu_ý đóng_gói vận_chuyển 1 hộp móp méo ! kì hài_lòng,0,0,0,0,-1,0,0
520,24467,không gối ôm làm_ăn chán shop quà,0,-1,0,0,0,0,0
521,24466,sản_phẩm bỉm tốt không mùi kì hài_lòng,0,0,0,1,0,0,0
522,24465,"sp đúng như hình , hạn , đóng_gói cồng_kềnh kg gọn ( 3 bịch kg chồng gói tiki xếp thành hàng )",0,0,1,0,-1,0,1
523,24464,sản_phẩm oke . êm mỏng . kì hài_lòng,0,0,0,1,0,0,0
525,24462,hàng oke kì hài_lòng,0,0,0,0,0,1,0
526,24461,"đợt kích_thước hoi nho bé mặc chật , kích_thước to",0,0,0,0,0,1,0
529,24458,"chất_lượng tốt thái_độ nhân_viên giao hàng xem_xét_lại , thái_độ giao hàng tệ kì hài_lòng",0,0,0,1,-1,0,0
530,24457,"hàng giá tốt , giao vụ thu phụ_phí . 9000đ . không không .",1,-1,0,0,-1,0,0
533,24454,"sữa giao , đóng_hộp hàng km đợi mãi chả ? hàng km muộn",0,-1,0,0,1,0,0
534,24453,"sản_phẩm thấm hút tốt , đai lưng mềm_mại , tốt tầm giá kì hài_lòng",1,0,0,1,0,0,0
536,24451,hàng . tốt . giao hàng . chất_lượng tốt mong_đợi kì hài_lòng,0,0,1,1,1,0,0
537,24450,oke chất_lượng tốt giao hàng kì hài_lòng,0,0,0,1,1,0,0
538,24449,"hàng hạn , giao hộp cấn như hình . không hài_lòng lắm .",0,0,1,0,-1,0,0
539,24448,"tã xịn , giao hàng , thanh_toán thẻ tiện_lợi kì hài_lòng",0,0,0,1,1,0,0
544,24443,"giao hàng , tặng 5 bong_bóng . bé ủng_hộ tiếp kì hài_lòng",0,1,0,0,1,0,0
545,24442,"mua tả tiki , mua lắm ! canh khuyến_mãi giá tốt ! hàng tả chất_lượng",1,0,0,1,1,0,0
546,24441,"đóng_gói cẩn_thận , giao hàng . chất_lượng đảm_bảo . hài_lòng",0,0,0,1,1,0,0
550,24437,sản_phẩm hãng . tiki giao hàng 2h miễn_phí .,0,0,0,0,1,0,1
551,24436,"sản_phẩm y hình , shop giao hàng , chưa không chất_lượng kì hài_lòng",0,0,0,0,1,0,1
553,24434,tã bobby mua tiki tốt kì hài_lòng,0,0,0,0,0,1,0
555,24432,"mềm , bé không hâm , ship kì hài_lòng",0,0,1,1,1,0,0
556,24431,"sản_phẩm giao rách lớn , shop không kiểm_tra hàng giao . mong câu trả_lời thoả_đáng . cám_ơn không hài_lòng",0,-1,0,-1,0,0,0
557,24430,"sữa không , uống sữa , ngon , tiêu_hóa tốt . balô rách , không hài_lòng tốt , hàng khuyễn mãi kèm rách",0,-1,0,1,0,0,0
558,24429,chăm_sóc khách_hàng như bố đời . nhắn trả_lời . không ngắt hội_thoại không hài_lòng,0,-1,0,0,0,0,0
559,24428,cực_kì hài_lòng ủng_hộ shop . shipper thân_thiện nhiệt_tình,0,0,0,0,1,0,0
560,24427,"giao hàng . giá hợp_lý . sản_phẩm quen , không gí trở_ngại . mua đợt order .",1,0,0,1,1,0,0
561,24426,"giao hàng kỹ , hàng hãng , ủng_hộ tiếp kì hài_lòng",0,0,0,0,1,0,1
562,24425,"giao hàng như một gió , đêm trưa hôm , tiki đóng_hộp sạch_sẽ bọc cẩn_thận . kì hài_lòng",0,0,0,0,1,0,0
565,24422,bé uống uống không nhìu,0,0,0,0,0,1,0
566,24421,sản_phẩm như hình . giao hàng đúng,0,0,0,0,1,0,1
567,24420,mua đợt sale 12 / 12 giá tốt . tưởng kèm quà thú bé không . hơi buồn xíu 5 kì hài_lòng,1,-1,0,0,0,0,0
568,24419,"không quà tặng , báo_cáo tiki tiki chậm , vọng , suy_nghĩ kỹ mua quà",0,-1,0,0,0,0,0
569,24418,vải không mềm mẫu_mã không đẹp,0,0,0,-1,0,0,0
570,24417,"shop đóng_gói cẩn_thận , giao hàng , chất_lượng oke kì hài_lòng",0,0,0,1,1,0,0
571,24416,bỉm mỏng . bé thoải_mái . mua dịp khuyến_mại giá ok . kì hài_lòng,1,0,0,1,0,0,0
572,24415,"sp chuẩn nhật , bé bú ngon , tiêu_hoá tốt kì hài_lòng",0,0,0,1,0,0,1
573,24414,đóng_gói kĩ giao hàng shop tiki kì hài_lòng,0,0,0,0,1,0,0
574,24413,tả tốt giá tốt ủng_hộ shop lâu_dài kì hài_lòng,1,0,0,1,0,0,0
575,24412,"giá hợp_lý , giao , góp_ý mẹ mua , tiết_kiệm mua , giá hợp_ý",1,0,0,0,1,0,0
576,24411,"mua hai lon sữa tận tám giao , toàn mua sữa bột tiki giá tốt giao hàng , chậm ! sữa bé cửa_hàng mua ! sữa 5 chất_lượng phục_vụ 1 ! hàng chậm_trễ",0,-1,0,0,-1,0,0
578,24409,"giao hàng , chất_lượng đúng như mô_tả . hài_lòng cửa_hàng ! kì hài_lòng",0,0,0,1,1,0,0
579,24408,hài_lòng tiki . giao siêu lun .,0,0,0,0,1,0,0
