Column1,id,cmt,giá,dịch_vụ,ship,hiệu_năng,chính_hãng,cấu_hình,phụ_kiện,other,mẫu_mã
230,18440,"shop giao hàng chất_lượng tốt , test ứng_dụng hoạt_động ổn_định , màn_hình màu_sắc rực_rỡ như mong_đợi , cảm_ứng nhạy , chụp hình đẹp , đều hài_lòng vừa_ý , shop uy_tín , giao hàng đúng như quảng_cáo , ủng_hộ 10 chất_lượng shop ,",0,1,0,1,0,1,0,0,0
231,18439,"mua điện_thoại shope shop mal không thất_vọng . hàng nguyên niêm_phong giá tốt thị_trường , test chức_năng đều oke ngoại_trừ chế_độ sạc không 3 tiếng 0 100 % . hài_lòng giá_cả chất_lượng .",1,0,0,1,1,0,0,0,0
233,18437,sản_phẩm tốt tầm giá . tiền shop phục_vụ nhiệt_tình,1,1,0,0,0,0,0,0,0
234,18436,"điện_thoại oke , giao hàng",0,0,1,0,0,0,0,0,0
235,18435,"tuyệt_vời . shop giao hàng quảng_cáo , test hài_lòng . cảm_ứng mượt . cam chụp đẹp . nghe gọi tốt to . giá_cả hợp_lý . chất_lượng giá ok . giới_thiệu . shop .",1,0,0,0,0,1,0,0,0
237,18433,sản_phẩm hợp giá tiền ổn giao hàng pin chút tốt tạm 5,1,0,1,0,0,0,0,0,0
238,18432,"chế_độ bảo hảnh kém . thẻ bảo_hành ghi "" không bảo_hành màn_hình , bảo_hành 7 . shop không . 1 . không không 3 . phản_ảnh chặn .",0,-1,0,0,0,0,0,0,0
239,18431,"shop tư_vấn nhiệt_tình tư_vấn , tuyệt_vời , tư_vấn sản_phẩm tuyệt_vời shop ủng_hộ shop",0,1,0,0,0,0,0,0,0
241,18429,"máy ổn_định ngoại_hình xấu , nứt góc kính . tiền",0,0,0,0,0,0,0,0,-1
242,18428,"điện_thoại nguyên seal , giao hàng , đóng_gói",0,0,1,0,1,0,0,0,0
244,18426,"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",1,1,0,0,0,1,0,0,1
245,18425,sản_phẩm phim lướt game mua đời ! 4 không mục_đích .,0,0,0,0,0,0,0,1,0
248,18422,hàng oke tui mua 2 r tin_tưởng shop,0,0,0,0,0,0,0,1,0
249,18421,"giao hàng , shop nhiệt_tình , chờ up rom lên_tiếng việt , giá tốt mặt_bằng .",1,1,1,0,0,0,0,0,0
250,18420,"hàng tâm , ổn . shop",0,1,0,0,0,0,0,0,0
251,18419,"shop kiểm_tra kỹ gửi , máy 98 - 99 % màn_hình hơi ám tím nửa , vận_chuyển , không ưng lắm ,",0,0,-1,0,0,-1,0,0,0
252,18418,"giao , chất_lượng chê , xúc 2 .",0,0,1,0,0,0,0,0,0
253,18417,"máy ful box đầy_đủ phụ_kiện như shop mô_tả , chất_lượng máy đúng như quảng_cáo , , shop phục_vụ ân_cần vui_vẻ tâm khách_hàng , giá_cả hợp_lý , giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5 .",1,1,0,0,0,0,1,0,1
254,18416,"khuyên 1 tiền hên xui , tiệm tận_mắt . mua hàng trả_lời , phản_hồi im không một , gọi điện 5 không bốc máy . hình_ảnh điện_thoại shop quảng_cáo hàng trưng_bày như chưa 🤨",0,0,0,0,0,0,0,1,0
255,18415,điện_thoại đẹp giá tốt . hài_lòng tuyệt_đối . ủng_hộ vsmart .,1,0,0,0,0,0,0,0,1
257,18413,"giao , đóng_gói đẹp , shop khách_hàng , ân_cần , sản_phẩm 💯 . giá_cả rẻ shop !",1,1,1,0,0,0,0,0,0
258,18412,"máy hình_thức đẹp , android 9 . rom shield lỗi , lỗi treo pin giữa_chừng , không không . không_thể mạnh rẻ bền , lỗi bình_thường . chủ shop nhiệt_tình , tận_tâm , trả_lời khách_hàng nhắn_tin .",0,1,0,0,0,-1,0,0,1
261,18409,"máy đẹp . ngoại_hình , chức_năng tốt , cảm_ứng nhạy , chụp hình đẹp , test hài_lòng . mua dùm test chức_năng ổn . shop uy_tín giao hàng đúng hẹn sản_phẩm đúng như quảng_cáo . ok",0,1,0,1,0,1,0,0,1
262,18408,"chất_lượng tốt , đóng_gói kỹ . dịp giới_thiệu mua tiếp shop",0,0,1,0,0,0,0,0,0
263,18407,hài_lòng giao hàng điện_thoại đều tốt,0,0,0,0,0,0,0,1,0
264,18406,"shop giao hàng nguyên niêm_phong đúng mô_tả . sản_phẩm tốt , đóng_gói sản_phẩm đẹp",0,0,1,0,1,0,0,0,0
265,18405,"điện_thoại tốt , hiệu_năng , update android 9 . 4 mua điện_thoại , chất_lượng tuyệt_vời .",0,0,0,1,0,0,0,0,0
266,18404,đóng_gói sản_phẩm đẹp gian giao hàng,0,0,1,0,0,0,0,0,0
269,18401,"hàng shop gửi . đẹp_mắt , chất_lượng không chê , cấu_hình , mạnh giá tiền , test chức_năng ổn . giá_cả hợp túi_tiền , vui sản_phẩm đúng như quảng_cáo . giới_thiệu người_thân ủng_hộ shop 👍",1,0,0,1,0,1,0,0,1
270,18400,"máy ful box đầy_đủ phụ_kiện như shop mô_tả , chất_lượng máy đúng như quảng_cáo , , shop phục_vụ ân_cần vui_vẻ tâm khách_hàng , giá_cả hợp_lý , giới_thiệu shop người_thân bạn_bè ủng_hộ shop shop 5 .",1,1,0,0,0,0,1,0,1
271,18778,sản_phẩm tốt như mong_đợi . 5 shop . kích_hoạt bảo_hành 1 .,0,0,0,0,0,0,0,1,0
272,18777,shop không hiện cột sóng : ( đổi không,0,0,0,0,0,0,0,1,0
274,18775,sản_phẩm tạm ổn tầm giá,0,0,0,0,0,0,0,1,0
275,18774,"máy ổn , màn đẹp sắc nét lắm , máy chút xước xát đeo ốp đẹp ổn . pin tốt , loa nghe điện_thoại , chất_lượng ipad 4 , shop cài sẵn youtube chrome ổn",0,0,0,1,0,1,0,0,-1
276,18773,mua màu bạc shop gửi màu đen . shop shop trả_lời kiểu báo bận . 2,0,-1,0,0,0,0,0,0,0
278,18771,yêu shop vkl máy oke như í vote 5 *,0,0,0,0,0,0,0,1,0
279,18770,mua mn . shop hàng tâm lắm không treo đầu dê thịt chó . khách_hàng trung_thành í,0,0,0,0,0,0,0,1,0
280,18769,"shop uy_tín , giao sản_phẩm đúng quảng_cáo , pin đúng zin sạc cực_kỳ , giá_cả tầm chất_lượng tốt , hài_lòng an_tâm sản_phẩm shop",1,1,0,0,0,1,0,0,0
281,18768,"đúng chuẩn , shop giao hàng đúng quảng_cáo , chất_lượng tốt , test ứng_dụng chạy mượt lắm , pin trâu_bò , cảm_ứng lướt êm hình sắt nét , shop nhiệt_tình , tận_tâm khách_hàng chế_độ hậu_mãi rõ_ràng , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,1,0,1,0,0,0
282,18767,"shop uy_tín , giao hàng đúng hẹn , máy chất_lượng đúng quảng_cáo , phong_cách làm_việc chuyên_nghiệp , máy đẹp , chức_năng chạy mạnh , màu_sắc màn_hình , hài_lòng , ủng_hộ shop , một",0,1,1,1,0,1,0,0,1
284,18765,"shop uy_tín giao hàng đúng hẹn , sản_phẩm_chất_lượng tốt , test ứng_dụng chạy êm , pin hình sắt nét , vừa_ý , shop giao hàng đúng như quảng_cáo , ủng_hộ shop đơn hàng , . 👍",0,1,1,1,0,1,0,0,0
286,18763,"máy_đẹp , loa to , sóng_khỏe , pin . hài_lòng hàng",0,0,0,0,0,1,0,0,1
288,18761,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,0,0,1,0,0,1
289,18760,"đẹp , máy mới_tinh shop uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ , màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý , giá_cả hợp_lý ủng_hộ mua",1,1,0,0,0,1,0,0,1
290,18759,oke tầm giá . shop nhiệt_tình . mua .,1,1,0,0,0,0,0,0,0
291,18758,máy đẹp đầy_đủ phụ_kiện . điện_thoại chất_lượng . giá rẻ thị_trường . shop nhiệt_tình . vui_vẻ . cám_ơn shop ... tặng shop 2 chữ vời .,1,1,0,0,0,0,1,0,1
292,18757,"đóng_gói cẩn_thận , máy bắt_mắt , hàng xong nhắn bảo_hành yên_tâm mua sản_phẩm hãng giá cực ưu_đãi nha_🥰",1,0,1,0,1,0,0,0,1
294,18755,hàng 99.99 % vết xước,0,0,0,0,0,0,0,0,-1
297,18752,ok . shop,0,0,0,0,0,0,0,1,0
298,18751,giao hàng . shop phục_vụ khách_hàng . cover đi kèm đẹp . máy như trầy xíuuu . sách truyện_tranh cân . tiền . dịp lên_đời ủng_hộ tiếp shop .,1,0,1,0,0,0,1,0,1
299,18750,"mua đồ điện_tử mạng cực_kỳ hài_lòng ! máy cực đẹp , mới_tinh ! test thử chức_năng đều ok ! shop !",0,0,0,1,0,0,0,0,1
301,18748,"đúng hàng chuẩn . chất_lượng không bàn_cãi , nghe gọi tốt , shop phục_vụ chuyên_nghiệp , giao hàng shoppe dễ_thương . tóm hài_lòng .",0,1,0,0,0,0,0,0,0
302,18747,"ok shop , mua t2 hài_lòng . mn mua , giá rẻ giao hàng máy nguyên niêm_phong",1,0,1,0,1,0,0,0,0
304,18745,hãng 100 %,0,0,0,0,1,0,0,0,0
305,18744,"máy đẹp , bề_ngoài 99 % , cảm_ứng nhạy màn_hình màu_sắc đẹp , ứng_dụng chạy êm mượt , bắt wifi mạnh , game lướt web phim oke , vừa_lòng , shop giao hàng đúng như quảng_cáo , giới_thiệu bạn_bè người_thân ủng_hộ shop , shop 5 .",0,0,0,1,0,1,0,0,1
306,18743,"đẹp shop , đúng hàng hãng , cấu_hình mạnh , game , lướt web phim đều chạy mượt , camera đều sắt nét , hài_lòng sản_phẩm , shop giao hàng đúng như quảng_cáo , giới_thiệu shop người_thân , bình_chọn shop 5 .",0,0,0,1,1,1,0,0,1
309,18740,"sp lỗi tiếng xẹt xẹt máy khởi_động , tiếng cam , m không lỗi không , gọi cskh bảo đi bảo_hành , thủ_tục đổi phiền_phức , bận_bịu đi vắng . m ủng_hộ hàng vn chấp_nhận lỗi . đi mua .",0,0,0,0,0,0,0,1,0
310,18739,"máy đẹp , cầm máy cảm_giác , test chức_năng đều ổn , quay_phim chụp hình sắt nét , pin trâu game lướt web êm lắm , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop , duyệt 5sao",0,0,0,1,0,1,0,0,1
312,18737,"hàng , điện_thoại như hình . máy 99 % . cảm_ứng mượt_mà , màn_hình đẹp . chụp hình căng đét , nghe gọi sóng mạnh . web cày game bao mướt . . giá rẻ giá rẻ ngon lắm . lăn_tăn hốt liền .",1,0,0,1,0,1,0,0,1
313,18736,xài mượt lắm . tiền mua tiếp . shop giao hàng hãng .,0,0,0,1,1,0,0,0,0
314,18735,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,1,0,0,1
315,18734,máy oke nha . máy zin không zin không . sản_phẩm oke . giao hàng,0,0,1,0,0,0,0,0,0
316,18733,túi_tiền shop nhiệt_tình,1,1,0,0,0,0,0,0,0
318,18731,kiểm_tra ok ! ! shop nhanh_nhẹn ! 5 *,0,0,0,0,0,0,0,1,0
319,18730,"shop uy_tín giao hàng đúng hẹn sản_phẩm_chất_lượng tốt giá_cả hợp_lý , chế_độ bảo_hành rõ_ràng hài_lòng vừa_ý , 5 .",1,1,1,0,0,0,0,0,0
320,18729,"máy đẹp long_lanh , shop giao hàng , up tiếng việt tốt , máy nguyên niêm_phong chưa tiếng việt , chờ 7 shop tiếp",0,0,1,0,1,0,0,0,1
322,18399,"điện_thoại tốt , giá tiền , tiền",1,0,0,0,0,0,0,0,0
323,18398,máy tốt . loa hơi .,0,0,0,0,0,-1,0,0,0
324,18397,"tốt mong_đợi . giá tốt . chất_lượng oke shop phục_vụ nhiệt_tình , chuẩn hãng . sài 1 tuần không lỗi . ngon",1,1,0,0,1,0,0,0,0
325,18396,"máy ổn , hài_lòng sản_phẩm shop , tương_lai mua hàng",0,0,0,0,0,0,0,1,0
327,18394,mua 2 hỏng 1 sạc / thay pin đều không pin,0,0,0,0,0,0,0,1,0
328,18393,"săn sale hôm 7 / 7 2tr8 . hời 1 điện_thoại 6,53 inches , 4 camera , hình_ảnh , âm_thanh , tuyệt_vời .",0,0,0,0,0,0,0,1,0
329,18392,"hàng hồi chiều shop , chất_lượng tốt , đóng_gói sản_phẩm kỹ_lưỡng , máy cấu_hình mạnh_mẽ lắm , . game chụp hình , lướt web êm_ru shop uy_tín . sản_phẩm như mô_tả , bình_chọn shop 5 * uy_tín",0,1,1,1,0,1,0,0,0
330,18391,hàng quên mất hnay . shop 5 * . chủ tư_vấn nhiệt_tình tặng 5 * . sản_phẩm tốt . độ bền máy trải nhiệm . ủng_hộ tiếp .,0,1,0,0,0,0,0,0,0
331,18390,sản_phẩm tốt_đẹp đúng mô_tả ok . ủng_hộ shop,0,0,0,0,0,0,0,1,0
332,18389,"máy đẹp , chất_lượng như shop quảng_cáo , test chức_năng đều hoạt_động tốt , màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , cầm đầm chảnh , shop uy_tín , giao hàng đúng hẹn , nhân_viên phục_vụ tốt , hài_lòng lắm , ủng_hộ sản_phẩm shop ,",0,1,1,1,0,1,0,0,1
333,18388,"sản_phẩm tốt , hàng chuẩn shop , cầm chảnh , ứng_dụng hoạt_động êm_ái , màn_hình màu_sắc_đẹp , cảm_ứng nhạy , camera sắt ổn_định mạng lướt web mượt , hoàn_hảo , giá_cả hợp_lý , hài_lòng vừa_ý , shop giao hàng đúng như quảng_cáo",1,0,0,1,0,1,0,0,1
334,18387,"hàng đúng , giao hàng siêu_tốc .",0,0,1,0,0,0,0,0,0
337,18384,máy oke shop nhiệt_tình,0,1,0,0,0,0,0,0,0
338,18383,máy tốt cam xấu,0,0,0,0,0,-1,0,0,0
339,18382,màu xanh giao màu trắng hơi thất_vọng,0,-1,0,0,0,0,0,0,0
340,18381,"shop giao hàng , đảm_bảo chất_lượng sản_phẩm , mong shop phát_huy : oke",0,0,1,0,0,0,0,0,0
341,18380,"máy đẹp , cấu_hình mạnh_mẽ , game lướt web chạy êm , chức_năng đều ổn_định , pin trâu , hài_lòng , shop phục_vụ tâm , vui_vẻ nhiệt_tình , chuyên_nghiệp , phong_cách phục_vụ shop , giới_thiệu bạn_bè đồng_nghiệp ủng_hộ shop , 5 *",0,1,0,1,0,1,0,0,1
342,18379,xước tí như mô_tả chức_năng ổn,0,0,0,1,0,0,0,0,-1
343,18378,giao hàng siêu chiều ng gọi giao tp . shop tư_vấn nhiệt_tình đẹp mượt vọng rẻ shop . 👍,1,1,1,1,0,0,0,0,1
344,18377,"sản_phẩm ổn , giao hàng , đóng_gói cẩn_thận . tốt tầm giá .",1,0,1,0,0,0,0,0,0
347,18374,"chuẩn lắm nha anh_em , máy đẹp lắm , cấu_hình mạnh_mẽ , màn_hình màu_sắc rực_rỡ , chức_năng hoạt_động ổn_định , camera sắt nét , lướt web game youtube zalo lướt êm_ái , hài_lòng sản_phẩm , ủng_hộ shop",0,0,0,1,0,1,0,0,1
348,18373,shop đóng_gói cẩn_thận . giao hàng tương_đối ngoại_thành . hàng nguyên seal . hãng chính_xác .,0,0,1,0,1,0,0,0,1
350,18371,hàng ful seal . sài oke tiền !,0,0,0,0,1,0,0,0,0
351,18370,"máy mã shv39 605sh . thông_tin tv , android 9 , máy 7.1.1 không tv. ổn 3 * nha : (",0,0,0,0,0,0,0,1,0
353,18368,"giao hàng hơi xíu , 5 * động_lực",0,0,-1,0,0,0,0,0,0
354,18367,mua shop 2 . dt a51 . oki . km mua nha shop . km khách_hàng thân_thiết nha kkk . làm_biếng chụp đại hình .,0,0,0,0,0,0,0,1,0
355,18366,"sản_phẩm giao hàng đúng hạn . sản_phẩm máy dây sạc kèm không cục sạc nối dây sạc , không tai_nghe . check diễn_giải sản_phẩm không nhắc sản_phẩm đính kèm . shop xác_nhận không cục sạc . shop hàng hãng zin 100 % ?",0,0,1,0,0,0,-1,0,0
358,18363,"hàng chuẩn , đẹp , shop đóng_gói cẩn_thận chu_đáo .",0,0,1,0,0,0,0,0,1
359,18362,ổn . tiền,0,0,0,0,0,0,0,1,0
361,18360,"tuyệt , chất_lượng tốt , đúng như shop quảng_bá , hoàn_thiện chi_tiết , shop uy_tín , giao hàng đúng hẹn sản_phẩm đẹp không chê , hài_lòng lắm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,1,0,0,0,0,0,1
362,18359,pin trâu,0,0,0,0,0,1,0,0,0
363,18358,hàng ok ! yên bái shop bến tre không giao hàng nhanh_vậy 😀 đóng_gói cẩn_thận trách_nhiệm . yên_tâm shop,0,0,1,0,0,0,0,0,0
364,18357,máy mua hôm hôm đơ ; liên_hệ đổi máy gửi đi 10 chưa kết_quả ; kết_quả bảo máy không trừ shope xử mua máy . không . haiza . tiền mua điện_thoại mới_toanh suốt lo không đơ .,0,0,0,-1,0,0,0,0,0
366,18355,"sản_phẩm màu đẹp đúng màu , máy hãng như mô_tả . chạy ổn liên_quân chiến ổn . tầm giá lựa_chọn hoàn_hảo . màn_hình đẹp , giá tốt mua đúng đợt shop giảm_giá hời shop đủ 5sao job",0,0,0,1,1,1,0,0,1
367,18354,"hàng . máy đẹp . chức_năng hoạt_động tốt . máy tầm 99 % , phụ_kiện đầy_đủ . giao hàng . máy đúng như quảng_cáo . nhân_viên nhiệt_tình . shop chu_đáo thân_thiện . hài_lòng . tặng shop 5 . chúc shop phát_đạt .",0,1,1,1,0,0,1,0,1
368,18353,"hàng , ổn . trải nghiệm . giao hàng",0,0,1,0,0,0,0,0,0
369,18352,giao hàng chậm . 9 / 9 18 / 9 . 2 cải_thiện dịch_vụ,0,0,-1,0,0,0,0,0,0
371,18350,", mua 2 máy đều tốt",0,0,0,0,0,0,0,1,0
372,18349,"máy oke lắm , loa to",0,0,0,0,0,1,0,0,0
373,18348,shop giao hàng đúng như mô_tả . nguyên seal . chưa kích_hoạt bảo_hành . giao,0,0,1,0,1,0,0,0,0
374,18347,hàng nguyên niêm_phong nha check active đúng mua . chăm_sóc khách_hàng oke chờ up rom ( không kỹ_thuật nhiệt_tình không ),0,0,0,0,1,0,0,0,0
375,18346,"tuyệt , máy đẹp , chất_lượng đúng như shop quảng_cáo , ứng_dụng hoạt_động tốt , màn_hình đẹp màu_sắc rực_rỡ như mong_đợi , camera chụp ảnh đẹp lắm , mạng lướt web phim mượt , phong_cách phục_vụ vẻ nhiệt_tình hướng_dẫn tận_tình khách_hàng , chế",0,1,0,1,0,1,0,0,1
376,18345,"đẹp lắm , chất_lượng tốt , giá_cả hợp_lý , test chức_năng cơ_bản ổn_định , màn_hình cảm_ứng nhạy , màu_sắc_đẹp , pin trâu , cảm_nhận thoải_mái sản_phẩm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , hài_lòng lắm shop , shop",1,0,0,1,0,1,0,0,1
377,18344,"mua hát 15 phút tưởng ngon_lành rẻ giá , ai_ngờ tắt tối sạc kg vô màng hình kg thêa 630k",0,0,0,0,0,0,0,1,0
378,18343,sản_phẩm oke chăm_sóc khách_hàng tốt ủng_hộ shop ( dán cường_lực lệch shop ^ ^ ),0,1,0,0,0,0,0,0,0
379,18342,"giao hàng , đóng_gói cẩn_thận .",0,0,1,0,0,0,0,0,0
380,18341,"máy ngon , chủ tư_vấn nhiệt_tình , màn đẹp , mấy trung quốc tôm . loa to , nghe nhạc . camera video mượt lắm . game ổn",0,1,0,0,0,1,0,0,0
381,18340,"hàng oke mong_đợi , shop gửi kèm phụ_kiện oke shop",0,0,0,0,0,0,1,0,0
382,18339,trầy nhẹ camera may không trầy cam . làm_phiền shop ghi v50 v50s ghi nhầm muống mua v50 nhầm v50s . chán mua vẫng chưa lỗi_lầm .,0,0,0,0,0,0,0,1,0
383,18338,"chất_lượng sản_phẩm tuyệt_vời , màn phản_quang nhẹ không , yêu shop",0,0,0,0,0,-1,0,0,0
384,18337,"máy như , pin sạc mới_tinh . shop đóng_gói cẩn_thận . giao hàng siêu . chúc shop hàng",0,0,1,0,0,1,0,0,1
385,18336,"đt đẹp không lỗi_lầm , máy ngon keng .",0,0,0,0,0,0,0,0,1
387,18334,"điện_thoại tốt , chất_lượng tuyệt_vời , shop gói hàng , giao .",0,0,1,0,0,0,0,0,0
388,18333,"chuẩn nha anh_em , shop giao hàng , chất_lượng đúng như quảng_bá , máy đẹp long_lanh , màn_hình màu_sắc rực_rỡ như mong_đợi , chức_năng chạy mượt ổn_định , camera chụp hình tuyệt_vời , sản_phẩm tốt , hài_lòng lắm , shop uy_tín shopee , ủng_hộ ,",0,0,1,1,0,1,0,0,1
389,18332,máy tốt ae . hình_thức 95 % . không cài ap youtube không nâng hệ diều hành . youtube web ok . shop phong_độ . thanks_👍,0,0,0,0,0,0,0,0,1
390,18331,"đươc máy . chạy thử , hình_thức đẹp . bước_đầu_máy chạy mượt . shop hàng nhiệt_tình , trách_nhiệm . shop",0,1,0,1,0,0,0,0,1
392,18329,"shop tư_vấn tận_tình , 1 tạm_thời ok .",0,1,0,0,0,0,0,0,0
393,18328,"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",0,1,0,0,1,1,0,0,1
394,18327,máy_oke .,0,0,0,0,0,0,0,1,0
395,18326,hàng chuẩn shop tư_vấn nhiệt_tình . ủng_hộ tiếp,0,1,0,0,0,0,0,0,0
396,18325,"shop gửi hàng , giao hàng chậm , điện_thoại đẹp , đóng_gói cẩn_thận , nt qa zalo shop không trả_lời , mò tải ch play",0,0,-1,0,0,0,0,0,1
